,1001,1,28,9,20260928,1,1,,t0_malaysia_01_2023
,1002,2,2,3,20260302,1,1,,c0_kuurne_2020
,1004,4,13,4,20260413,1,1,Roubaix,topclas_roubaix_2017
,1005,5,15,6,20260615,1,1,,top_suisse_01_2020
,1006,6,6,10,20261006,1,1,,c0_bernocchi_2021
,1008,8,6,8,20260806,1,1,,t1_ain_01_2019
,1009,9,29,6,20260629,1,1,,nat-den_2020
,1010,10,29,6,20260629,1,1,,nat-swi_lausanne
,1011,11,6,4,20260406,1,1,,topclas_rondevv_2021
,1012,12,7,4,20260407,1,1,,top_pvasco_01_2023
,1013,13,30,3,20260330,1,1,,topclas_gwevelgem_2019
,1014,14,6,7,20260706,1,1,,c2_middenbrabant_2017
,1015,15,23,4,20260423,1,1,,topclas_fleche_2021
,1018,18,23,8,20260823,1,1,Vuelta1,top_vuelta_01_2023
,1019,19,29,4,20260429,1,1,,top_romandie_01_2021
,1024,24,1,3,20260301,1,1,,topclas_omloophetnieuws_2023
,1025,25,5,7,20260705,1,1,TdF1,top_tdf_01_2024
,1026,26,17,8,20260817,1,1,,topclas_hamburg_2023
,1027,27,22,2,20260222,1,1,,t1_hautvar_01_2024
,1028,28,31,8,20260831,1,1,,topclas_plouay_2018
,1029,29,22,6,20260622,1,1,,topclas_copenhagen_2025
,1031,31,9,5,20260509,1,1,,c1_finistere_2013
,1032,32,11,5,20260511,1,1,,c0_trobleon_2023
,1036,36,25,7,20260725,1,1,,c1_ordizia_2023
,1038,38,5,8,20260805,1,1,,t0_burgos_01_2017
,1039,39,28,3,20260328,1,1,,topclas_harelbeke_2024
,1040,40,8,2,20260208,1,1,,t0_oman_01_2023
,1043,43,8,3,20260308,1,1,,topclas_stradebian_2020
,1044,44,1,5,20260501,1,1,,topclas_gpfrankfurt_2019
,1049,49,2,8,20260802,1,1,,topclas_sansebastian_2019
,1063,63,19,2,20260219,1,1,,t0_algarve_01_2022
,1066,66,4,3,20260304,1,1,,c1_fayt_2016
,1068,68,25,3,20260325,1,1,,t1_settimanainter_01_2024
,1069,69,8,4,20260408,1,1,,t1_sarthe_01_2019
,1072,72,20,3,20260320,1,1,,c0_denain_2018
,1074,74,8,6,20260608,1,1,,top_dauphine_01_2024
,1077,77,22,3,20260322,1,1,SanRemo,topclas_sanremo_2021
,1078,78,27,7,20260727,1,1,,c1_castillayleon_2018
,1080,80,5,10,20261005,1,1,,natitt-lie_WaneToutFrit
,1083,83,11,6,20260611,1,1,,t1_elektratoer_01_2019
,1085,85,9,7,20260709,1,1,,t1_austria_01_2023
,1087,87,27,4,20260427,1,1,lbl,topclas_lbl_2019
,1091,91,24,3,20260324,1,1,,top_catalunya_01_2020
,1092,92,12,10,20261012,1,1,,c0_paristours_2018
,1093,93,20,8,20260820,1,1,,top_benelux_01_2018
,1096,96,19,8,20260819,1,1,,t1_limousin_01_2020
,1098,98,1,3,20260301,1,1,,c0_ardeche_2020
,1099,99,2,3,20260302,1,1,,c0_drome_2016
,1100,100,21,9,20260921,1,1,,c1_isbergues_2022
,1102,102,15,8,20260815,1,1,,c0_eurometropole_2016
,1104,104,13,6,20260613,1,1,,c1_gippingen_2022
,1105,105,13,5,20260513,1,1,,c0_dunkerque_2025
,1106,106,14,5,20260514,1,1,,t0_dunkerque_01_2019
,1107,107,26,5,20260526,1,1,,nat-usa_2016
,1108,108,9,2,20260209,1,1,,nat-col_2023
,1109,109,29,6,20260629,1,1,,nat-rus_Khimki
,1110,110,12,1,20260112,1,1,,nat-aus_2012
,1111,111,29,6,20260629,1,1,,nat-por_2017
,1112,112,29,6,20260629,1,1,,nat-pol_2017
,1113,113,29,6,20260629,1,1,,nat-cze_2012
,1114,114,29,6,20260629,1,1,,nat-ukr_2017
,1115,115,29,6,20260629,1,1,,nat-gbr_2023
,1120,120,27,6,20260627,1,1,,natitt-esp_bilbao
,1121,121,26,6,20260626,1,1,,natitt-ita_Wingsv4
,1122,122,26,6,20260626,1,1,,natitt-fra_2018
,1123,123,27,6,20260627,1,1,,natitt-bel_2012
,1124,124,24,6,20260624,1,1,,natitt-ned_2012
,1125,125,21,5,20260521,1,1,,natitt-usa_2012
,1126,126,27,6,20260627,1,1,,natitt-deu_dusseldorf
,1127,127,26,6,20260626,1,1,,natitt-gbr_2018
,1128,128,16,2,20260216,1,1,,c0_almeria_2020
,1129,129,21,2,20260221,1,1,,c1_classicvar_2024
,1133,133,9,3,20260309,1,1,,top_nice_01_2022
,1135,135,9,5,20260509,1,1,Giro0,top_giro_01_2024
,1139,139,10,3,20260310,1,1,,top_tirreno_01_2019
,1145,145,9,4,20260409,1,1,,c0_schelde_2024
,1149,149,17,9,20260917,1,1,,c0_gpwallonie_2013
,1153,153,7,10,20261007,1,1,,c0_trevallevaresine_2024
,1159,159,8,6,20260608,1,1,,c0_parisbruxelles_2017
,1160,160,14,9,20260914,1,1,,c0_fourmies_2024
,1163,163,19,3,20260319,1,1,,c0_milanotorino_2022
,1165,165,9,10,20261009,1,1,,c0_piemonte_2019
,1166,166,12,8,20260812,1,1,,t0_denmark_01_2019
,1167,167,6,8,20260806,1,1,,t1_portugal_01_2023
,1169,169,4,10,20261004,1,1,,c0_emilia_2024
,1172,172,11,10,20261011,1,1,,topclas_lombardia_2023
,1173,173,20,4,20260420,1,1,,topclas_maastricht_2016
,1175,175,28,9,20260928,1,1,,world_2026
,1179,179,10,9,20260910,1,1,,c1_toscana_2020
,1183,183,4,6,20260604,1,1,,t0_slovenia_01_2023
,1184,184,31,8,20260831,1,1,,c2_gpkranj_2012
,1186,186,6,7,20260706,1,1,,t0_qinghai_01_2016
,1189,189,3,10,20261003,1,1,,c0_munsterland_2023
,1190,190,2,9,20260902,1,1,,t0_britain_01_2015
,1191,191,19,10,20261019,1,1,,c1_nations_2013
,1192,192,19,10,20261019,1,1,,c0_japancup_2018
,1193,193,11,10,20261011,1,1,,c1_vendee_2023
,1200,200,29,5,20260529,1,1,,u23_paix_01_2021
,1202,202,21,5,20260521,1,1,,t2u_isard_01_2021
,1203,203,19,4,20260419,1,1,,c2u_lbl_2015
,1204,204,1,5,20260501,1,1,,c2_waasland_2023
,1205,205,23,8,20260823,1,1,,u23_avenir_01_2015
,1210,210,16,7,20260716,1,1,,t2u_aosta_01_2022
,1214,214,20,9,20260920,1,1,,c0_primus_2021
,1216,216,4,10,20261004,1,1,,c2u_lombardia_2023
,1220,220,3,8,20260803,1,1,,c1_getxo_2020
,1221,221,21,6,20260621,1,1,,natitt-ben_Wane
,1222,222,28,6,20260628,1,1,,natitt-sen_Wane
,1223,223,26,7,20260726,1,1,,natitt-mli_Wane
,1224,224,19,6,20260619,1,1,,natitt-kos_Wane
,1225,225,28,6,20260628,1,1,,natitt-mne_Wane
,1226,226,28,6,20260628,1,1,,natitt-hnd_Wane
,1227,227,13,5,20260513,1,1,,natitt-irq_Wane
,1228,228,22,6,20260622,1,1,,natitt-blz_Wane
,1229,229,21,6,20260621,1,1,,natitt-grd_Wane
,1236,236,29,5,20260529,1,1,,c1_circwall_2021
,1237,237,28,5,20260528,1,1,,t2_rhalpesisere_01_2012
,1238,238,26,3,20260326,1,1,,t2_olympiatour_01_2024
,1239,239,12,4,20260412,1,1,,c1_calabria_2023
,1242,242,29,5,20260529,1,1,,t0_mayenne_01_2015
,1243,243,3,5,20260503,1,1,,c2_flechearden_2023
,1244,244,14,8,20260814,1,1,,t1_czecht_01_2012
,1245,245,30,7,20260730,1,1,,t2_alsace_01_2017
,1248,248,21,9,20260921,1,1,,worlditt_2026
,1252,252,14,2,20260214,1,1,,t1_provence_01_2022
,1254,254,21,3,20260321,1,1,,c0_bredene_2018
,1260,260,29,5,20260529,1,1,,t0_norway_01_2023
,1261,261,10,5,20260510,1,1,,c0_plumelec_2013
,1262,262,8,5,20260508,1,1,,c1_aulne_2013
,1273,273,7,10,20261007,1,1,,c1_binchetournai_2012
,1279,279,9,6,20260609,1,1,,c2_paristroyes_2012
,1280,280,11,5,20260511,1,1,,c2u_gwevelgem_2019
,1281,281,13,3,20260313,1,1,,t2_istriantrophy_01_2014
,1282,282,18,5,20260518,1,1,,c2_gpnewyork_2024
,1283,283,26,3,20260326,1,1,,t2_alentejo_01_2016
,1286,286,10,4,20260410,1,1,,t2_tourardennes_01_2015
,1290,290,29,6,20260629,1,1,,nat-fra_lyon
,1293,293,5,2,20260205,1,1,,t1_besseges_01_2020
,1294,294,21,1,20260121,1,1,,top_australia_01_2026
,1296,296,7,8,20260807,1,1,,t0_articnorway_01_2017
,1297,297,17,2,20260217,1,1,,top_uaetour_01_2021
,1298,298,28,1,20260128,1,1,,t1_saudi_01_2024
,1302,302,2,2,20260202,1,1,,c1_gpmarseille_2019
,1304,304,19,2,20260219,1,1,,t0_andalucia_01_2020
,1305,305,5,3,20260305,1,1,,c0_laigueglia_2018
,1309,309,5,2,20260205,1,1,,t0_valenciana_01_2022
,1311,311,15,2,20260215,1,1,,c1_murcia_2023
,1312,312,21,9,20260921,1,1,,c1_romagna_2024
,1314,314,19,3,20260319,1,1,,c0_nokere_2021
,1316,316,23,3,20260323,1,1,,c1_cholet_2019
,1317,317,2,4,20260402,1,1,,topclas_dwarsvlaanderen_2021
,1318,318,18,4,20260418,1,1,,c0_brabantseprijs_2022
,1319,319,26,3,20260326,1,1,,topclas_panne_2021
,1320,320,5,4,20260405,1,1,,c0_navarra_2019
,1322,322,27,9,20260927,1,1,,c2_cerami_2017
,1323,323,22,6,20260622,1,1,,c1_andorra_2025
,1324,324,2,4,20260402,1,1,,c1_parisvimoutiers_2013
,1325,325,21,4,20260421,1,1,,t0_alps_01_2017
,1328,328,24,6,20260624,1,1,,c1_appennino_2014
,1329,329,7,9,20260907,1,1,,c2_classiquemaurice_2024
,1334,334,18,6,20260618,1,1,,t0_belgique_01_2018
,1335,335,17,9,20260917,1,1,,t0_luxembourg_01_2017
,1338,338,18,5,20260518,1,1,,c1_koln_2023
,1343,343,26,7,20260726,1,1,,t0_wallonie_01_2018
,1344,344,17,8,20260817,1,1,,c1_normandie_2012
,1348,348,5,10,20261005,1,1,,c1_agostoni_2014
,1359,359,4,8,20260804,1,1,,top_pologne_01_2020
,1365,365,11,9,20260911,1,1,,c0_sabatini_2021
,1374,374,29,6,20260629,1,1,,nat-esp_cordoba
,1375,375,29,6,20260629,1,1,,nat-ita_2023
,1376,376,29,6,20260629,1,1,,nat-bel_spa
,1377,377,28,6,20260628,1,1,,nat-ned_2024
,1378,378,29,6,20260629,1,1,,nat-deu_eschborn
,1380,380,4,4,20260404,1,1,,c1_vitre_2020
,1381,381,18,6,20260618,1,1,,t1_occitanie_01_2019
,1388,388,22,6,20260622,1,1,,nat-ben_Wane
,1389,389,29,6,20260629,1,1,,nat-sen_Wane
,1390,390,27,7,20260727,1,1,,nat-mli_Wane
,1391,391,21,6,20260621,1,1,,nat-kos_Wane
,1392,392,29,6,20260629,1,1,,nat-mne_2023
,1393,393,29,6,20260629,1,1,,nat-hnd_2023
,1394,394,14,5,20260514,1,1,,nat-irq_Wane
,1395,395,29,6,20260629,1,1,,nat-blz_Wane
,1396,396,22,6,20260622,1,1,,nat-grd_Wane
,1401,401,27,8,20260827,1,1,,c1_overijse_2012
,1402,402,30,1,20260130,1,1,,c1_torquay_2020
,1403,403,13,9,20260913,1,1,,c1_pantaloni_2024
,1404,404,14,9,20260914,1,1,,c1_matteotti_2024
,1405,405,12,9,20260912,1,1,,topclas_quebec_2021
,1406,406,14,9,20260914,1,1,,topclas_montreal_2021
,1407,407,5,4,20260405,1,1,,c1_mergelland_2024
,1408,408,27,4,20260427,1,1,,t0_turkey_01_2019
,1410,410,25,4,20260425,1,1,,t2_bretagne_01_2015
,1411,411,27,4,20260427,1,1,,c2_rutland_2012
,1414,414,11,5,20260511,1,1,,c2_nor-ringerike_2014
,1415,415,10,5,20260510,1,1,,c2_nor-hadeland_2014
,1416,416,26,1,20260126,1,1,,c1_gpvalencia_2023
,1419,419,2,7,20260702,1,1,,t2_solidarnosc_01_2015
,1420,420,30,1,20260130,1,1,,c1_salines_2024
,1421,421,29,1,20260129,1,1,,c1_campos_2023
,1422,422,1,2,20260201,1,1,,c1_lloseta_2022
,1423,423,31,1,20260131,1,1,,c1_serra_2023
,1424,424,2,2,20260202,1,1,,c1_palma_2022
,1425,425,1,2,20260201,1,1,,c2_airportcity_2024
,1426,426,25,1,20260125,1,1,,c1_castellon_2024
,1427,427,27,3,20260327,1,1,,c2_collio_2024
,1428,428,4,4,20260404,1,1,,t2_jamaica_01_2024
,1429,429,27,4,20260427,1,1,,c2_raffeisen_2024
,1430,430,8,2,20260208,1,1,,c2_aspendos_2023
,1431,431,21,7,20260721,1,1,,c1_ebre_2024
,1432,432,24,1,20260124,1,1,,c2_morvedre_2024
,1434,434,22,6,20260622,1,1,,natitt-pse_Wane
,1435,435,23,6,20260623,1,1,,nat-pse_Wane1
,1436,436,5,7,20260705,1,1,,c2_kahramanmaras_2025
,1442,442,14,3,20260314,1,1,,natitt-pan_Wane
,1443,443,16,3,20260316,1,1,,nat-pan_Wane
,1444,444,19,10,20261019,1,1,,c0_venetoclassic_2024
,1445,445,15,10,20261015,1,1,,c0_veneto_2024
,1446,446,18,5,20260518,1,1,,nat-per_2017
,1447,447,17,5,20260517,1,1,,natitt-per_2017
,1448,448,1,6,20260601,1,1,,c2u_pace_2016
,1449,449,27,7,20260727,1,1,,c2_pucharministraobrony_2016
,1450,450,4,9,20260904,1,1,,t2_kosovo_01_2023
,1451,451,11,10,20261011,1,1,,t1_kyushu_01_2023
,1452,452,25,8,20260825,1,1,,c2_kaisareia_2023
,1453,453,5,4,20260405,1,1,,c2_artois_2025
